Rating|id|Short-Info|Purpose|More-Info
2|6121|Methyl Pyrrolidone is a substituted heterocyclic organic compound.|solvent and surfactant|703913-METHYL_PYRROLIDONE/
2|6122|PEG-13 Sunflower Glycerides is a polyethylene glycol derivative of the mono- anddiglycerides of sunflower seed oil with an average ethoxylation value of 13.|skin-conditioning agent - emollient, surfactant - emulsifying agent, emollient, and emulsifying|704515-PEG13_SUNFLOWER_GLYCERIDES/
2|6123|||704626-PEG6_ESTERS/
1|6124|||705168-PORPHYRA_YEZOENSIS_ALGAE_LEAF/
1|6125|Potassium Undecylenoyl Hydrolyzed Soy Protein is a potassium salt of the condensationproduct of undecylenic acid chloride and Hydrolyzed Soy Protein (q.v.).|emulsion stabilizer, hair conditioning agent, skin-conditioning agent - miscellaneous, emulsion stabilising, hair conditioning, and skin conditioning|705230-POTASSIUM_UNDECYLENOYL_HYDROLYZED_SOY_PROTEIN/
2|6126|PPG-25-Laureth-25 is a polyoxypropylene, polyoxyethylene ether of Lauryl Alcohol (q.v.).|surfactant - emulsifying agent, emulsifying, and surfactant|705264-PPG25LAURETH25/
1|6127|||705269-PPG3_BENZYL_MYRISTATE/
1.5|6128|Quillaja Saponaria Bark is a plant material derived from the dried bark of the quillaja, Quillajasaponaria.|not reported|705510-QUILLAJA_SAPONARIA_SOAPBARK_BARK/
1|6129|||705990-SODIUM_BENZOTRIAZOLYL/
1|6130|Sodium MA/Diisobutylene Copolymer is a sodium salt of a copolymer of maleic anhydrideand diisobutylene monomers.|film former|706113-SODIUM_MA_DIISOBUTYLENE_COPOLYMER/
3|6131|||706249-SOYAMIDOPROPYLALKONIUM_CHLORIDE/
1|6132|||706684-TRIMETHYLATED_SILICA/
1|6133|||706763-ULMUS_FULVA_SLIPPERY_ELM/
1|6134|Adiantum Pedatum Extract is an extract of the whole plant, Adiantum pedatum.|cosmetic astringent, antidandruff, and astringent|716421-ADIANTUM_PEDATUM_EXTRACT/
1|6135|Artemisia Montana Leaf Extract is an extract of the leaves of Artemisia montana.|not reported and skin conditioning|716784-ARTEMISIA_MONTANA_LEAF_EXTRACT/
1|6136|Asarum Sieboldi Root Extract is an extract of the roots of Asarum sieboldi.|not reported and skin conditioning|716794-ASARUM_SIEBOLDI_ROOT_EXTRACT/
2|6137|CI 14720 is classed chemically as a monoazo color.|colorant|717741-CI_14720/
1|6138|Daucus Carota (Carrot) Leaf Extract is an extract of the leaves of Daucus carota.|not reported and skin conditioning|718214-DAUCUS_CAROTA_CARROT_LEAF_EXTRACT/
1|6139||skin-conditioning agent - emollient, skin-conditioning agent - humectant, and skin conditioning|719224-GLYCERETH7_TRIMETHYL_ETHER/
3.5|6140|Grape Seed Oil PEG-8 Esters is a product obtained by the transesterification of Vitis Vinifera(Grape) Seed Oil (q.v.). and PEG-8 (q.v.).|skin-conditioning agent - emollient, surfactant - emulsifying agent, and skin conditioning|719352-GRAPE_SEED_OIL_PEG8_ESTERS/
1|6141|Impatiens Balsamina Leaf Extract is an extract of the leaves of the garden balsam, Impatiensbalsamina.|not reported, astringent, and masking|719853-IMPATIENS_BALSAMINA_LEAF_EXTRACT/
1|6142|Menyanthes Trifoliata Leaf Extract is an extract of the dried leaves of the buckbean, Menyanthes trifoliata.|not reported and skin conditioning|720583-MENYANTHES_TRIFOLIATA_LEAF_EXTRACT/
1|6143|Orbignya Cohune Seed Oil is a fixed oil expressed from the seeds of the cohune palm, Orbignya cohune.|hair conditioning agent, skin-conditioning agent - occlusive, and hair conditioning|721179-ORBIGNYA_COHUNE_SEED_OIL/
1|6144|Oyster Shell Powder is a powder derived from ground oyster shells.|abrasive|721227-OYSTER_SHELL_POWDER/
1|6145|Palm Kernel Glycerides is a mixture of mono, di and triglycerides derived from ElaeisGuineensis (Palm) Kernel Oil (q.v.).|skin-conditioning agent - emollient, emollient, and emulsifying|721256-PALM_KERNEL_GLYCERIDES/
1|6146|Panax Notoginseng Extract is an extract of the roots of Panax notoginseng.|skin-conditioning agent - humectant and humectant|721303-PANAX_NOTOGINSENG_EXTRACT/
2|6147|PEG-15 Glyceryl Stearate is a polyethylene glycol ether of Glyceryl Stearate (q.v.).|surfactant - emulsifying agent and emulsifying|721448-PEG15_GLYCERYL_STEARATE/
1|6148|Prunus Insititia Seed Oil is a fixed oil expressed from the seeds of Prunus insititia.|skin-conditioning agent - emollient, skin-conditioning agent - occlusive, emollient, and skin conditioning|723114-PRUNUS_INSITITIA_SEED_OIL/
1|6149|Sedum Purpureum Extract is an extract of the plant, Sedum purpureum.|skin-conditioning agent - miscellaneous and skin conditioning|723509-SEDUM_PURPUREUM_EXTRACT/
1|6150|||724314-TAGETES_ERECTA/
1|6151|||724899-ZANTHOXYLUM_ALATUM/
1|6152|||725040-FERRIC_ORTHOPHOSPHATE/
1|6153|||725726-MONO_AND_DIGLYCERIDES/
1|6154|||725768-ORANGE_BLOSSOM/
1|6155|||726207-CARBONATE/
1|6156|||726272-SODIUM_GLYCINATE/
1|6157|||726482-CITRUS_AURANTIUM_AMARA_BITTER_ORANGE_PEEL_WAX/
1|6158|||726739-POSTELSIA_PALMAEFORMIS_THALLUS_EXTRACT/
1|6159|||726757-HYDROLYZED_YOGURT_PROTEIN/
1|6160|||726803-PINUS_SUCCINIFERA_AMBER_OIL/
1|6161||perfuming|726966-BULNESIA_SARMIENTI_EXTRACT/
1|6162||emollient, skin conditioning, and viscosity controlling|729305-DIPENTAERYTHRITYL_PENTAISONONANOATE/
1|6163||skin protecting|729467-HYDROLYZED_CUCURBITA_PEPO_SEEDCAKE/
1|6164||hair conditioning and skin conditioning|729757-LACTOBACILLUSBEAN_SEED_EXTRACTSODIUM_GLUTAMATE_FERMENT_FILTRATE/
2.5|6165||buffering, film forming, and hair conditioning|729764-METHOXY_PEG114POLYEPSILON_CAPROLACTONE/
1|6166||antifoaming|730236-TRIMETHYLSILOXYSILICATEDIMETHICONE_CROSSPOLYMER/
1|6167|||747398-BERBINIUM_781313ATETRAHYDRO23910TETRAMETHOXY/
1|6168|||861750-HYDROXYETHYL_ACRYLATE_SODIUM/
1|6169|||861887-FURFURYL_TETRAHYDROPYRANYLADENINE/
1|6170|||862130-RIBES_NIGRUM_BLACK_CURRANT_FRUIT_OIL/
1|6171|||862400-ADANSONIA_DIGITATA_BAOBAB_FRUIT_POWDER/
1|6172|||862477-CAMEL_MILK/
1|6173|||700067-ABS_PLASTIC/
1|6174|Alnus Firmifolia Fruit Extract is an extract of the strobile of Alnus firmifolia.|not reported and skin conditioning|700261-ALNUS_FIRMIFOLIA_FRUIT_EXTRACT/
1|6175|||700338-AMIDOPROPYL_DIMETHYLAMINE/
1|6176|||700365-AMMONIUM_BORATE/
1|6177|Ammonium Myreth Sulfate is an ammonium salt of ethoxylated myristyl sulfate.|surfactant - cleansing agent, cleansing, foaming, and surfactant|700376-AMMONIUM_MYRETH_SULFATE/
1|6178|||700639-BEE_POLLEN/
3|6179||hair conditioning agent and hair conditioning|700650-BEHENAMIDOPROPYLTRIMONIUM_METHOSULFATE/
1|6180|||700869-BUTYLPHENOL_SULFONATE/
1|6181|||700882-C1013_ALKYL_BENZOATE/
1|6182|||701130-CAROTENE_EXTRACT/
4|6183|Ceteareth-3 is a polyethylene glycol ether of Cetearyl Alcohol (q.v.).|surfactant - emulsifying agent|701228-CETEARETH3/
1|6184|Cetyl Laurate is an ester of cetyl alcohol and lauric acid.|skin-conditioning agent - emollient, emollient, skin conditioning, and viscosity controlling|701273-CETYL_LAURATE/
1|6185|||701465-CITRUS_PARADISI_GRAPEFRUIT_PEEL/
3.5|6186|Eugenia Caryophyllus (Clove) Flower Powder is a powder obtained from the dried, crushed flowers of Eugenia caryophyllus.|not reported and skin conditioning|701509-EUGENIA_CARYOPHYLLUS_CLOVE_FLOWER_POWDER/
1|6187|Corthellus Shiitake (Mushroom) Extract is an extract of the mushroom, Corthellus shiitake.|not reported and skin protecting|701675-CORTHELLUS_SHIITAKE_EXTRACT/
2|6188|Cyclohexane is an aliphatic hydrocarbon.|solvent|701735-CYCLOHEXANE/
1|6189|||701778-DC_ORANGE_4_LAKE/
1|6190|||702039-DIMETHICONE_CYCLOMETHICONE_COPOLYMER/
1|6191|||702521-FRUIT_ENZYMES/
1|6192|||702682-GLYCINE_SOJA_SOYBEAN_PHOSPHOLIPIDS/
1|6193|||702779-HARPAGOPHYTUM_PROCUMBENS_DEVILS_CLAW_EXTRACT/
1|6194|HEDTA (or Hydroxyethyl Ethylenediamine Triacetic Acid) is a substituted amine.|chelating agent, absorbent, bulking, chelating, opacifying, and viscosity controlling|702796-HEDTA/
1|6195|||702822-HELLIANTHUS_ANNUUS_SUNFLOWER_GLYCERIDES/
3|6196|Ketoconazole is a heterocyclic compound.|not reported and antimicrobial|703319-KETOCONAZOLE/
1|6197|||703351-LACTIC_ACID_EXTRACT/
1|6198|||703717-MAGNOLIA_GRANDIFLORA_SOUTHERN_MAGNOLIA_FLOWER_OIL/
2|6199|Manganese Chloride is an inorganic salt.|proprietary and skin conditioning|703737-MANGANESE_CHLORIDE/
1|6200||skin-conditioning agent - miscellaneous, antistatic, and skin conditioning|703942-METHYLSILANOL_ACETYLTYROSINE/
1|6201||masking|704053-MYRCIA_OIL/
2|6202|Oxyquinoline is a heterocyclic compound.|chelating agent, cosmetic biocide, and stabilising|704378-OXYQUINOLINE/
2|6203|PEG-150/Decyl Alcohol/SMDI Copolymer is a copolymer of PEG-150, decyl alcohol, andsaturated methylene diphenyldiisocyanate monomers.|film former, suspending agent - nonsurfactant, viscosity increasing agent - aqueous, film forming, and viscosity controlling|704530-PEG150_DECYL_ALCOHOL_SMDI_COPOLYMER/
2|6204|||704578-PEG30/
2|6205|||704643-PEG7_ESTERS/
1|6206|||704765-PERILLA_OCYMOIDES_BEEFSTEAK_PLANT_EXTRACT/
1|6207|||704979-POLYETHELENE_OXIDE/
1|6208|Potassium Behenate is a potassium salt of Behenic Acid (q.v.).|surfactant - cleansing agent, cleansing, and surfactant|705183-POTASSIUM_BEHENATE/
1|6209|||705454-PYRUS_COMMUNIS_SATIVA_PEAR_EXTRACT/
1|6210|||705490-QUATERNIUM79/
2.5|6211|TEA-Cocoyl Hydrolyzed Collagen is a triethanolamine salt of the condensation product ofcoconut acid chloride and Hydrolyzed Collagen (q.v.).|hair conditioning agent, skin-conditioning agent - miscellaneous, surfactant - cleansingagent, antistatic, cleansing, hair conditioning, skin conditioning, and surfactant|706462-TEA_COCOYL_HYDROLYZED_COLLAGEN/
1|6212|||706744-TSUGA_CANADENSIS_CANADIAN_HEMLOCK_OIL/
1|6213|||707024-YUCCA_GLAUCA_SOAPWEED_EXTRACT/
1|6214|Acrylates/VP Copolymer is a copolymer of vinylpyrrolidone and one or more monomers ofacrylic acid, methacrylic acid or one of their simple esters.|binder, film former, hair fixative, suspending agent - nonsurfactant, binding, film forming, and hair fixing|716400-ACRYLATESVP_COPOLYMER/
1|6215|Aframomum Melegueta Seed Extract is an extract of the seeds of Aframomum melegueta.|skin-conditioning agent - miscellaneous and skin conditioning|716435-AFRAMOMUM_MELEGUETA_SEED_EXTRACT/
2|6216|Aluminum Zirconium Trichlorohydrate is a complex basic aluminum zirconium chloride.|antiperspirant agent, cosmetic astringent, deodorant agent, antiperspirant, astringent, and deodorant|716591-ALUMINUM_ZIRCONIUM_TRICHLOROHYDRATE/
1|6217||solvent|716943-BENZYL_GLYCOL/
1|6218|Bletilla Striata Root Extract is an extract obtained from the rhizomes of Bletilla striata.|not reported and skin conditioning|717019-BLETILLA_STRIATA_ROOT_EXTRACT/
2.5|6219|Blue 4 is classed chemically as a triphenylmethane color.|colorant|717020-BLUE_4/
1|6220|C12-13 Pareth-9 is a polyethylene glycol ether of a mixture of synthetic C12-13 fatty alcoholswith an average of 9 moles of ethylene oxide.|surfactant - emulsifying agent|717190-C1213_PARETH9/
1|6221|C12-15 Pareth-9 is a polyethylene glycol ether of a mixture of synthetic C12-15 fatty alcoholswith an average of 9 moles of ethylene oxide.|surfactant - emulsifying agent|717229-C1215_PARETH9/
2|6222|Ceteth-15 is a polyethylene glycol ether of Cetyl Alcohol (q.v.).|surfactant - emulsifying agent|717591-CETETH15/
1|6223|Decyloxazolidinone is a heterocyclic compound.|plasticizer, skin-conditioning agent - emollient, skin-conditioning agent - miscellaneous;surfactant - solubilizing agent, antimicrobial, emollient, plasticiser, skin conditioning, and surfactant|718278-DECYLOXAZOLIDINONE/
1|6224|Glyceryl Dipalmitate is a diester of glycerin and palmitic acid.|skin-conditioning agent - emollient, emollient, and emulsifying|719262-GLYCERYL_DIPALMITATE/
1.5|6225|HC Blue No. 14 is a hair colorant.|hair colorant and hair dyeing|719392-HC_BLUE_NO_14/
2|6226|HC Violet No. 2 is a hair color.|hair colorant and hair dyeing|719415-HC_VIOLET_NO_2/
1|6227|Hydroxypropyl Starch is a propylene glycol ether of starch.|suspending agent - nonsurfactant, viscosity increasing agent - aqueous, and viscosity controlling|719816-HYDROXYPROPYL_STARCH/
1|6228|Mangifera Indica (Mango) Juice is a juice of the mango, Mangifera indica.|skin-conditioning agent - miscellaneous and skin conditioning|720507-MANGIFERA_INDICA_MANGO_JUICE/
3|6229|Mentha Piperita (Peppermint) Leaf Juice is a juice expressed from the leaves of Menthapiperita.|skin-conditioning agent - miscellaneous and skin conditioning|720574-MENTHA_PIPERITA_PEPPERMINT_LEAF_JUICE/
1|6230|Morinda Citrifolia Fruit Juice is a juice expressed from the fruit of Morinda citrifolia.|skin-conditioning agent - miscellaneous and skin conditioning|720773-MORINDA_CITRIFOLIA_FRUIT_JUICE/
1|6231|Octyldecanol is an aliphatic alcohol.|skin-conditioning agent - emollient and emollient|721041-OCTYLDECANOL/
2|6232|Oleamidopropyl Betaine is a zwitterion (inner salt).|antistatic agent, hair conditioning agent, skin-conditioning agent - miscellaneous;surfactant - cleansing agent, surfactant - foam booster, viscosity increasing agent - aqueous, antistatic, cleansing, foam boosting, hair conditioning, skin conditioning, and surfactant|721084-OLEAMIDOPROPYL_BETAINE/
2|6233|PEG-15 Glyceryl Isostearate is a polyethylene glycol ether of Glyceryl Isostearate (q.v.).|surfactant - emulsifying agent and emulsifying|721444-PEG15_GLYCERYL_ISOSTEARATE/
4|6234||solvent|722103-PERFLUORODIMETHYLCYCLOHEXANE/
3.5|6235|Phosphorus is a naturally occurring element.|not reported|722179-PHOSPHORUS/
1|6236|Piper Nigrum (Black Pepper) Seed is a seed obtained from Piper nigrum.|antioxidant and external analgesic|722273-PIPER_NIGRUM_BLACK_PEPPER_SEED/
1|6237|Potassium Lauroyl Wheat Amino Acids is a potassium salt of the condensation product oflauric acid chloride and Wheat Amino Acids (q.v.).|hair conditioning agent, skin-conditioning agent - miscellaneous, surfactant - cleansingagent, hair conditioning, and skin conditioning|722730-POTASSIUM_LAUROYL_WHEAT_AMINO_ACIDS/
1|6238|PPG-15 is a polymer of propylene oxide.|skin-conditioning agent - miscellaneous|722831-PPG15/
1|6239|Trisodium Inositol Triphosphate is a trisodium salt of the complex mixture of esters ofphosphoric acid and Inositol (q.v.).|skin-conditioning agent - miscellaneous and skin conditioning|724709-TRISODIUM_INOSITOL_TRIPHOSPHATE/
1|6240|Ulex Europaeus Extract is an extract of the leaves, roots and stems of the furze, Ulexeuropaeus.|not reported and skin conditioning|724730-ULEX_EUROPAEUS_EXTRACT/
1|6241|||725562-HC_YELLOW_7/
1|6242|||725924-PREGNENOLONE/
2.5|6243|||726187-2ETHYLHEXYL_ACRYLATE/
3.5|6244|Propylene Glycol: Diazolidinyl Urea; Methylparaben; Propylparaben||726487-GERMABEN_II/
1|6245||perfuming|728412-MYROCARPUS_FASTIGIATUS_WOOD_OIL/
1|6246||skin conditioning|729336-ECLIPTA_PROSTRATA_LEAF_EXTRACT/
1|6247||skin conditioning|729495-INONOTUS_OBLIQUUS_EXTRACT/
2|6248||emulsifying|729647-PEG8_RASPBERRIATE/
1|6249||skin conditioning|730181-SACCHAROMYCESRICE_FERMENT_FILTRATE/
1|6250|||732120-KOMBUCHA_EXTRACT/
1|6251|||732130-PIGMENT_RED_52/
1|6252|||732185-CITRUS_GLUACA_AUSTRALIAN_DESERT_LIME_FRUIT_EXTRACT/
1|6253|||861830-LACTOBACILLUSDIPTERYX_ODORATA_SEED_FERMENT_FILTRATE/
2|6254|||861998-MEADOWFOAMAMIDOPROPYL_BETAINE/
1|6255|||862002-POLYSILICONE_19/
3|6256|||862206-ROSA_FOETIDA_YELLOW_ROSE_FLOWER_EXTRACT/
1|6257|||862217-HYDROXYHEXYL_ACRYLATESODIUM_ACRYLOYLDIMETHYL_TAURATE_COPOLYMER/
1|6258|||862251-N_CARBOXYETHYL_BUTYRIC_ACID/
1|6259|||862253-SPONDIAS_MOMBIN_PULP_EXTRACT/
1|6260|||862266-LAUROYL_PROLINE/
1|6261|||862293-DAUCUS_CAROTA_CARROT_CALLUS_CULTURE_EXTRACT/
4|6262|||862374-SMALLANTHUS_SONCHIFOLIUS_LEAF_EXTRACT/
1|6263|||862387-SAPONARIA_PUMILA_EXTRACT/
1|6264|||862595-ISOPROPYL_SHEA_BUTTERATE/
1.5|6265|2-Nitro-5-Glyceryl Methylaniline is a substituted aniline.|hair colorant and hair dyeing|700028-2NITRO5GLYCERYL_METHYLANILINE/
2|6266|Aluminum Silicate is a complex inorganic salt that has a composition consisting generally of 1mole of alumina and 1 to 3 moles of silica.|abrasive, absorbent, anticaking agent, bulking agent, opacifying agent, slip modifier, anticaking, bulking, and opacifying|700325-ALUMINUM_SILICATE/
1|6267|Ammonium Stearate is an ammonium salt of stearic acid.|surfactant - cleansing agent, cleansing, emulsifying, and surfactant|700383-AMMONIUM_STEARATE/
1|6268|Artemisia Capillaris Flower Extract is an extract of the flowers of Artemisia capillaris.|not reported and skin conditioning|700532-ARTEMISIA_CAPILLARIS__CAPILLARY_ARTEMISIA_FLOWER_EXTRACT/
1|6269|Artemisia Princeps Leaf Water is an aqueous solution of the steam distillate obtained from theleaves of Artemisia priceps.|fragrance ingredient and masking|700535-ARTEMISIA_PRINCEPS_MUGWORT_LEAF_WATER/
1|6270|||700809-BOSWELLIA_SACRA_FRANKINCENSE/
1|6271|||701001-CALLUNA_VULGARIS_HEATHER/
4|6272|||701237-CETEARYL_ALCOHOL_CETEARETH20/
1|6273|||701282-CETYL_TRIETHYLAMMONIUM_DIMETHICONE_COPOLYOL_PHTHALATE/
1|6274|||701645-COPPER_PEPTIDE/
1.5|6275|Cyclamen Aldehyde is an aldehyde.|fragrance ingredient and masking|701731-CYCLAMEN_ALDEHYDE/
1|6276|||702143-DISODIUM_DIMETHICONE_COPOLYOL_SULFOSUCCINATE/
1|6277|||702592-GLUCONATE/
1|6278|Sunflower Seed Acid is a mixture of fatty acids derived from Helianthus Annuus (Sunflower)Seed Oil (q.v.).|surfactant - cleansing agent and emollient|702807-HELIANTHUS_ANNUUS_SUNFLOWER_SEED_ACID/
1|6279|||703644-LYCOPERSICON_ESCULENTUM_TOMATO_FRUIT_OIL/
2|6280||propellant, solvent, and viscosity decreasing agent|703891-METHYL_ETHER/
2|6281|Milkamidopropyl Betaine is a zwitterion (inner salt).|antistatic agent, hair conditioning agent, skin-conditioning agent - miscellaneous;surfactant - cleansing agent, surfactant - foam booster, viscosity increasing agent - aqueous, cleansing, skin conditioning, and surfactant|703970-MILKAMIDOPROPYL_BETAINE/
1|6282|||704259-OLEA_EUROPAEA_OLIVE_OIL_CASTILE_SOAP/
2|6283|||704538-PEG2/
3.5|6284|PEG-5 Soy Sterol is a polyethylene glycol derivative of sterols found in Glycine Soja (Soybean)Oil (q.v.) with an average of 5 moles of ethylene oxide.|skin-conditioning agent - miscellaneous, surfactant - emulsifying agent, and emulsifying|704614-PEG5_SOYA_STEROL/
1|6285|||704976-POLYESTER_FIBER/
1|6286|||705001-POLYGLYCERIN3DIISOSTEARATE/
5|6287|Polyperfluoroethoxymethoxy PEG-2 Phosphate is a complex mixture of esters of phosphoricacid and perfluoropolymethylisopropyl ether.|suspending agent - nonsurfactant, emulsifying, and surfactant|705086-POLYPERFLUOROETHOXYMETHOXY_PEG2_PHOSPHATE/
1|6288|Ranunculus Ficaria Extract is an extract of the pilewort, Ranunculus ficuria.|not reported and skin conditioning|705516-RANUNCULUS_FICARIA_PILEWORT_EXTRACT/
1|6289|Rehmannia Chinensis Root Extract is an extract of the roots of Rehmannia chinensis.|not reported, skin conditioning, and tonic|705536-REHMANNIA_CHINENSIS_ROOT_EXTRACT/
1|6290|||705744-SACCHARUM_OFFICINARUM_SUGAR_CANE_JUICE/
1|6291|||706107-SODIUM_LAURYL_OAT_AMINO_ACIDS/
2|6292|Sodium Styrene/Acrylates/Divinylbenzene Copolymer is a sodium salt of a polymer ofstyrene, divinylbenzene and two or more monomers consisting of acrylic acid, methacrylic acid or theirsimple esters.|opacifying agent, oral care agent, film forming, opacifying, and oral care|706196-SODIUM_STYRENE_ACRYLATES_DIVINYLBENZENE_COPOLYMER/
2.5|6293|3-Methylamino-4-Nitrophenoxyethanol is a substituted aromatic compound.|hair colorant and hair dyeing|716203-3METHYLAMINO4NITROPHENOXYETHANOL/
1|6294|Actinidia Chinensis (Kiwi) Fruit is a fruit of Actinidia chinensis.|proprietary, hair conditioning, and skin conditioning|716406-ACTINIDIA_CHINENSIS_KIWI_FRUIT/
1|6295|Agarum Cribosum Extract is an extract of the alga, Agarum cribosum.|skin-conditioning agent - miscellaneous and skin conditioning|716437-AGARUM_CRIBOSUM_EXTRACT/
3.5|6296|C12-20 Isoparaffin is a mixture of branched chain aliphatic hydrocarbons with alkyl groupsranging from C1 to C5.|skin-conditioning agent - emollient, solvent, emollient, and skin conditioning|717237-C1220_ISOPARAFFIN/
1|6297|Cholesteryl Stearate is an ester of Cholesterol (q.v.) and stearic acid.|skin-conditioning agent - miscellaneous, viscosity increasing agent - nonaqueous, emollient, emulsifying, skin conditioning, and viscosity controlling|717706-CHOLESTERYL_STEARATE/
3|6298|Cobalt Titanium Oxide is an inorganic oxide.|not reported and skin conditioning|717984-COBALT_TITANIUM_OXIDE/
1|6299|Cucumis Melo (Melon) Juice is a liquid expressed from the fresh pulp of the melon, Cucumismelo.|not reported|718136-CUCUMIS_MELO_MELON_JUICE/
1|6300|Glycereth-12 is a polyethylene glycol ether of Glycerin (q.v.) with an average ethoxylationvalue of 12.|skin-conditioning agent - humectant and viscosity decreasing agent|719206-GLYCERETH12/
2|6301|Glyceryl Collagenate is an ester of glycerin and Collagen (q.v.).|hair conditioning agent, skin-conditioning agent - emollient, skin-conditioning agent -miscellaneous, film forming, hair conditioning, and skin conditioning|719250-GLYCERYL_COLLAGENATE/
1|6302|Haberlea Rhodopensis Leaf Extract is an extract of the leaves of Haberlea rhodopensis.|skin-conditioning agent - humectant and skin conditioning|719370-HABERLEA_RHODOPENSIS_LEAF_EXTRACT/
1|6303||antioxidant|719756-HYDROXYDECYL_UBIQUINONE/
1.5|6304|Lauralkonium Chloride is a quaternary ammonium salt.|antistatic agent, cosmetic biocide, antistatic, and preservative|720213-LAURALKONIUM_CHLORIDE/
2|6305|Magnesium Salicylate is a magnesium salt of Salicylic Acid (q.v.).|preservative|720458-MAGNESIUM_SALICYLATE/
1|6306|Mentha Rotundifolia Leaf Extract is an extract of the leaves of Mentha rotundifolia.|not reported and tonic|720578-MENTHA_ROTUNDIFOLIA_LEAF_EXTRACT/
1|6307|Mercaptopropionic Acid is an organic acid.|depilating agent, hair-waving/straightening agent, reducing agent, depilatory, hair waving or straightening, and reducing|720584-MERCAPTOPROPIONIC_ACID/
4.5|6308|p-Chloro-m-Cresol is a substituted phenol.|cosmetic biocide and preservative|721235-PCHLOROMCRESOL/
1|6309|Phytosteryl Isostearyl Dimer Dilinoleate is a diester of Dilinoleic Acid (q.v.). with phytosteroland isostearyl alcohol.|binder, hair conditioning agent, skin-conditioning agent - emollient, skin-conditioningagent - occlusive, viscosity increasing agent - nonaqueous, binding, emollient, hair conditioning, skin conditioning, and viscosity controlling|722203-PHYTOSTERYL_ISOSTEARYL_DIMER_DILINOLEATE/
2|6310|Poloxamer 101 is a polyoxyethylene, polyoxypropylene block polymer.|surfactant - emulsifying agent|722310-POLOXAMER_101/
1|6311|Polyglyceryl-3 Cetyl Ether is an ether of cetyl alcoholnd Polyglycerin-3 (q.v.).|surfactant - emulsifying agent and emulsifying|722473-POLYGLYCERYL3_CETYL_ETHER/
1|6312|PPG-28-Buteth-35 is a polyoxypropylene, polyoxyethylene ether of butyl alcohol.|fragrance ingredient, hair conditioning agent, skin-conditioning agent - miscellaneous;surfactant - emulsifying agent, hair conditioning, and skin conditioning|722911-PPG28BUTETH35/
1|6313|Prunus Armeniaca (Apricot) Juice is a liquid expressed from the fresh pulp of Prunusarmeniaca.|proprietary|723102-PRUNUS_ARMENIACA_APRICOT_JUICE/
1|6314|Pyrola Incarnata Extract is an extract of the herb, Pyrola incarnata.|skin-conditioning agent - miscellaneous and skin conditioning|723169-PYROLA_INCARNATA_EXTRACT/
1|6315|Ribes Nigrum (Black Currant) Seed Extract is an extract of the seeds of Ribes nigrum.|skin-conditioning agent - emollient, skin-conditioning agent - humectant, emollient, and humectant|723290-RIBES_NIGRUM_BLACK_CURRANT_SEED_EXTRACT/
1|6316|Rubus Fruticosus (Blackberry) Juice is a liquid expressed from the juice of the blackberry, Rubus fruticosus.|cosmetic astringent and astringent|723352-RUBUS_FRUTICOSUS_BLACKBERRY_JUICE/
1|6317|Salvia Miltiorrhiza Extract is an extract of the roots, flowers and leaves of Salvia miltiorrhiza.|skin-conditioning agent - miscellaneous and skin conditioning|723427-SALVIA_MILTIORRHIZA_EXTRACT/
1|6318|Styrene/Isoprene Copolymer is a copolymer of styrene and isoprene monomers.|film former, opacifying agent, film forming, and opacifying|724240-STYRENEISOPRENE_COPOLYMER/
1.5|6319|Thuja Occidentalis Leaf Extract is an extract of the leaves of the thuja, Thuja occidentalis.|not reported|724510-THUJA_OCCIDENTALIS_LEAF_EXTRACT/
1|6320|Tranexamic Acid is an organic acid.|cosmetic astringent, skin-conditioning agent - miscellaneous, astringent, and skin conditioning|724565-TRANEXAMIC_ACID/
1|6321|Tricaprylyl Citrate is a triester of capryl alcohol and citric acid.|skin-conditioning agent - occlusive, emollient, and skin conditioning|724577-TRICAPRYLYL_CITRATE/
1|6322|Trideceth-7 is a polyethylene glycol ether of Tridecyl Alcohol (q.v.).|surfactant - emulsifying agent|724606-TRIDECETH7/
1|6323|Voandzeia Subterranea Seed Extract is an extract of the seed of Voandzeia subterranea.|skin-conditioning agent - miscellaneous and skin conditioning|724847-VOANDZEIA_SUBTERRANEA_SEED_EXTRACT/
1|6324||antioxidant, hair conditioning, hair waving or straightening, and reducing|725372-CYSTEINE_L_HYDROCHLORIDE/
1|6325|||726429-JUGLANS_NIGRA_BLACK_WALNUT_EXTRACT/
1|6326|||726700-SODIUM_COCOPOLYGLUCOSIDE_CITRATE/
1|6327||skin conditioning|729352-GLAUCINE/
1|6328||skin conditioning|729411-HEXAPEPTIDE9/
1|6329||humectant and skin protecting|729946-PRUNUS_YEDOENSIS_BARK_EXTRACT/
1|6330||abrasive|730057-PERSEA_GRATISSIMA_SEED/
1|6331||cleansing and surfactant|730128-SODIUM_MANGOAMPHOACETATE/
1|6332|||861237-Cyclopropanemethanol_1methyl2122trimethylbicyclo310hex3ylmethyl/
1|6333|||861629-JATROPHA_DIOICA_Dragons_blood_Extract/
1|6334|||861886-GELIDIUM_SESQUIPEDALE_EXTRACT/
1|6335|||861996-DECHLORODIHYDROXYDIFLUOROETHYLCLOPROSTENOLAMIDE/
1|6336|||862054-ANTHENOLM/
2|6337|||862135-SODIUM_METHOXY_PEG16_MALEATESTYRENE_SULFONATE_COPOLYMER/
1|6338|||862160-ORNITHINE_DECARBOXYLASE/
